	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
606	113.685860,22.811388	虎门镇连升中路29号	东莞市	东莞市	B03017W1EU	[]	名古屋日本料理(连升中路店)	广东省	0769-85520208;0769-10107777	餐饮服务;外国餐厅;日本料理	050202	113.685860	22.811388	日式料理
607	121.371519,31.176898	虹井路288号乐虹坊精致生活广场F1层	闵行区	上海市	B00155QTJY	[]	食其家(乐虹坊精致生活广场)	上海市	021-34221703	餐饮服务;外国餐厅;日本料理	050202	121.371519	31.176898	日式料理
608	113.317384,23.120912	华穗路礼顿酒店2层	天河区	广州市	B00140UUN2	[]	浅草亭日本料理(珠江新城店)	广东省	020-38016035	餐饮服务;外国餐厅;日本料理	050202	113.317384	23.120912	日式料理
609	116.464205,39.955685	东方东路6号(三元东桥现代汽车大厦南100米)	朝阳区	北京市	B000A8WCB4	[]	太喜久烧肉料理	北京市	010-64644588	餐饮服务;外国餐厅;日本料理	050202	116.464205	39.955685	日式料理
610	102.698203,25.052363	文林街文化巷39号	五华区	昆明市	B036707O8G	[]	和民(文化巷二店)	云南省	0871-65358816;15368152366	餐饮服务;外国餐厅;日本料理	050202	102.698203	25.052363	日式料理
611	108.336506,22.816057	古城路18号(古城东葛路口)	青秀区	南宁市	B03030TFOW	[]	阪一寿司(古城店)	广西壮族自治区	0771-5619181	餐饮服务;外国餐厅;日本料理	050202	108.336506	22.816057	日式料理
612	121.221058,31.037269	人民北路1799号上海松江开元名都大酒店3层	松江区	上海市	B00155K8SW	[]	伊万里川	上海市	021-37668888;18201743612	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	121.221058	31.037269	日式料理
613	113.456526,23.100404	丰乐南路4004D号黄埔花园惠润广场4层	黄埔区	广州市	B00141K2DE	[]	寿司正(惠润广场)	广东省	020-22195599	餐饮服务;外国餐厅;日本料理	050202	113.456526	23.100404	日式料理
614	121.407698,31.203779	延安西路2071弄7号	长宁区	上海市	B00155QDL5	[]	青叶家	上海市	021-62757521;13901746246	餐饮服务;外国餐厅;日本料理	050202	121.407698	31.203779	日式料理
615	116.720770,23.368105	华山路江山花园1层(近富贵华园)	龙湖区	汕头市	B02F201TUS	[]	北海银滩日本料理(华山店)	广东省	0754-88176101;0754-10107777	餐饮服务;外国餐厅;日本料理	050202	116.720770	23.368105	日式料理
616	120.302783,31.907602	延陵路528号希望广场A1-128,A1-130,A1-132	江阴市	无锡市	B01FE1AJAK	[]	感寿回转寿司	江苏省	0510-86263227	餐饮服务;外国餐厅;日本料理	050202	120.302783	31.907602	日式料理
617	120.355707,31.546929	长江北路新地假日广场	新吴区	无锡市	B01FE0IEFV	[]	乡音(长江北路)	江苏省	[]	餐饮服务;外国餐厅;日本料理	050202	120.355707	31.546929	日式料理
618	111.296323,30.702568	东山大道106号国贸大厦7层(近夷陵广场)	西陵区	宜昌市	B02CD0Q63J	[]	仓桥家创意日式料理(宜昌国贸店)	湖北省	0717-6440017	餐饮服务;外国餐厅;外国餐厅	050200	111.296323	30.702568	日式料理
619	120.561685,31.292936	新区狮山路淮海街8号	虎丘区	苏州市	B02001FT9V	[]	大吉拉面	江苏省	0512-68071858	餐饮服务;外国餐厅;日本料理	050202	120.561685	31.292936	日式料理
620	114.327554,30.536750	武珞路385号五月花大酒店3楼	武昌区	武汉市	B001B0HZCQ	[]	花一番日本料理(武珞路八巷)	湖北省	027-68871475;027-68871588	餐饮服务;外国餐厅;日本料理	050202	114.327554	30.536750	日式料理
621	121.376030,31.190426	内环中环之间剑河路2378号	长宁区	上海市	B00156PBJQ	[]	酒藏(剑河路)	上海市	021-62125297	餐饮服务;外国餐厅;日本料理	050202	121.376030	31.190426	日式料理
622	106.724700,26.566129	南浦路16号	南明区	贵阳市	B0353032RN	[]	鲤精膳料理	贵州省	0851-85881777	餐饮服务;外国餐厅;日本料理	050202	106.724700	26.566129	日式料理
623	119.430637,32.398371	淮海北路136号(扬大附中向南约100米)	广陵区	扬州市	B02020ICNF	[]	江户家日本料理(淮海路店)	江苏省	0514-87320517	餐饮服务;外国餐厅;日本料理	050202	119.430637	32.398371	日式料理
624	120.673052,31.314434	星汉街108号左岸商业街A区1层	吴中区	苏州市	B020016EJE	[]	绊居酒屋(左岸店)	江苏省	0512-62533825;0512-67622887	餐饮服务;外国餐厅;日本料理	050202	120.673052	31.314434	日式料理
625	121.401139,31.199233	虹桥路1438号古北国际财富中心A座B1-02	长宁区	上海市	B00156EHVM	[]	南风(虹桥路)	上海市	021-32095177	餐饮服务;外国餐厅;日本料理	050202	121.401139	31.199233	日式料理
626	113.368655,22.924166	桥南路111-113号大润发番禺店首层	番禺区	广州市	B00141K0I8	[]	海渥寿司	广东省	020-39255003	餐饮服务;外国餐厅;日本料理	050202	113.368655	22.924166	日式料理
627	116.400663,40.004459	亚运村慧忠北里415楼1层	朝阳区	北京市	B000A82Z66	[]	德川家(浅草店)	北京市	010-64830303;010-64860606	餐饮服务;外国餐厅;日本料理	050202	116.400663	40.004459	日式料理
628	113.555532,22.200510	美副將大馬路11-AC	望德堂区	澳门特别行政区	B073D0M6TY	[]	櫻花壽司	澳门特别行政区	[]	餐饮服务;外国餐厅;日本料理	050202	113.555532	22.200510	日式料理
629	117.279100,31.857321	庐江路100号	庐阳区	合肥市	B02270I0J6	[]	西京居酒屋(庐江路店)	安徽省	0551-62679739	餐饮服务;外国餐厅;日本料理	050202	117.279100	31.857321	日式料理
630	121.588236,38.916805	兴工街10号福佳新天地广场5层美食广场	沙河口区	大连市	B019B0YVX2	[]	樱花寿司店	辽宁省	18840925534	餐饮服务;外国餐厅;外国餐厅	050200	121.588236	38.916805	日式料理
631	121.610601,38.908538	长春路171号香洲花园商务楼2层	西岗区	大连市	B019B0B9AC	[]	割烹清水(香洲花园店)	辽宁省	0411-83609788	餐饮服务;外国餐厅;日本料理	050202	121.610601	38.908538	日式料理
632	123.432577,41.812756	哈尔滨路118号华府天地购物中心5层(近北京街)	沈河区	沈阳市	B0018171OT	[]	上井日本料理(华府天地店)	辽宁省	024-22598928;024-22598929	餐饮服务;外国餐厅;日本料理	050202	123.432577	41.812756	日式料理
633	121.436052,31.182823	漕溪北路950-1号	徐汇区	上海市	B00156DW6L	[]	一井寿司(上海体育馆店)	上海市	021-60649048;021-64277798	餐饮服务;外国餐厅;日本料理	050202	121.436052	31.182823	日式料理
634	114.176776,22.272790	湾仔厦门街1号广泰楼地下C2A铺	湾仔区	香港特别行政区	B073C0QS4A	[]	魚八	香港特别行政区	00852-28611298	餐饮服务;外国餐厅;日本料理	050202	114.176776	22.272790	日式料理
635	121.268932,37.570540	经济技术开发区泰山路16号静海大酒店	福山区	烟台市	B021704V1G	[]	樱花苑日本料理(泰山路)	山东省	0535-6931777;15953511030	餐饮服务;外国餐厅;日本料理	050202	121.268932	37.570540	日式料理
636	121.642100,38.925560	上海路45号苏宁电器(二粮店旁)	中山区	大连市	B019B0XZ7C	[]	慧家家庭料理KeiYa(慧家章鱼小丸子)	辽宁省	0411-82592212	餐饮服务;外国餐厅;日本料理	050202	121.642100	38.925560	日式料理
637	121.439709,31.271248	宜川路851号(近运城路)	静安区	上海市	B00156O856	[]	春天里(宜川路店)	上海市	021-66110336;13321823340	餐饮服务;外国餐厅;日本料理	050202	121.439709	31.271248	日式料理
638	116.453975,39.950487	新源街43号楼旁(近新源里汉拿山)	朝阳区	北京市	B000A9DG69	[]	五脏六腑	北京市	010-64610190	餐饮服务;外国餐厅;日本料理	050202	116.453975	39.950487	日式料理
639	116.518056,39.784576	荣华南路16号中冀斯巴鲁宾馆	大兴区	北京市	B000A85YK1	[]	樱町三味日本料理	北京市	010-59767266	餐饮服务;外国餐厅;日本料理	050202	116.518056	39.784576	日式料理
640	116.336982,39.984905	北四环西路甲2号辽宁大厦1层	海淀区	北京市	B000A84BUY	[]	松本楼(辽宁大厦店)	北京市	010-84648558	餐饮服务;外国餐厅;日本料理	050202	116.336982	39.984905	日式料理
641	110.365830,21.267733	中山一路2号湛江世贸大厦4层53-55号	赤坎区	湛江市	B02F70O5OA	[]	一番料理	广东省	0759-2727088	餐饮服务;外国餐厅;日本料理	050202	110.365830	21.267733	日式料理
642	114.111166,22.540056	宝安南路1881号万象城4层490号	罗湖区	深圳市	B02F391MZS	[]	飨和民(万象城)	广东省	0755-82668311	餐饮服务;外国餐厅;日本料理	050202	114.111166	22.540056	日式料理
643	113.241802,23.124434	荔湾路3号	荔湾区	广州市	B00141KXJQ	[]	恋恋寿司(荔湾路店)	广东省	18825054129	餐饮服务;外国餐厅;日本料理	050202	113.241802	23.124434	日式料理
644	114.176352,22.313054	九龙旺角通菜街2Q-2Z鸿辉大厦地下5号铺	油尖旺区	香港特别行政区	B073C0RIXF	[]	土屋	香港特别行政区	00852-23326990	餐饮服务;外国餐厅;日本料理	050202	114.176352	22.313054	日式料理
645	113.148439,23.058763	桂城灯湖东路20号保利水城购物中心F3层	南海区	佛山市	B02F508ONQ	[]	六六寿司(保利水城店)	广东省	0757-86303966;0757-86263366	餐饮服务;外国餐厅;日本料理|餐饮服务;外国餐厅;泰国/越南菜品餐厅	050202|050206	113.148439	23.058763	日式料理
646	121.598879,38.911086	黄河路530号	沙河口区	大连市	B019B0AEUO	[]	贵善日本料理	辽宁省	0411-84636868	餐饮服务;外国餐厅;日本料理	050202	121.598879	38.911086	日式料理
647	114.009981,22.912474	华兴街10号附近	东莞市	东莞市	B030104ZYV	[]	樱花日本料理(黄江店)	广东省	0769-83637187	餐饮服务;外国餐厅;日本料理	050202	114.009981	22.912474	日式料理
648	113.880856,22.582141	宝民二路129号君胜百货港隆城店2层	宝安区	深圳市	B02F37VIYH	[]	吉川寿司(港隆城店)	广东省	0755-33810889	餐饮服务;外国餐厅;日本料理	050202	113.880856	22.582141	日式料理
649	121.403152,31.204968	娄山关路122号(仙霞路口)	长宁区	上海市	B00155G5KC	[]	白木屋居乐屋(虹桥太阳广场店)	上海市	021-62958488	餐饮服务;外国餐厅;日本料理	050202	121.403152	31.204968	日式料理
650	114.176303,22.313306	香港旺角通菜街2号鸿光大厦2N号地舖	油尖旺区	香港特别行政区	B073C0RJO7	[]	西門町	香港特别行政区	[]	餐饮服务;外国餐厅;日本料理	050202	114.176303	22.313306	日式料理
651	123.764673,41.302589	体育路4号	明山区	本溪市	B019E01564	[]	名古屋	辽宁省	024-43150555;024-43667777	餐饮服务;外国餐厅;日本料理	050202	123.764673	41.302589	日式料理
652	121.646621,38.921511	同兴街2号	中山区	大连市	B019B09HD6	[]	山田屋(白玉街)	辽宁省	0411-82816813	餐饮服务;外国餐厅;日本料理	050202	121.646621	38.921511	日式料理
653	118.773434,32.051565	广州路208南京古南都饭店4层	鼓楼区	南京市	B0019057BI	[]	那古野日本料理	江苏省	025-86822941;025-83311999	餐饮服务;外国餐厅;日本料理	050202	118.773434	32.051565	日式料理
654	113.370184,23.102533	会展东路1号广州香格里拉大酒店3层	海珠区	广州市	B00140TVNG	[]	滩万日本料理	广东省	020-89178888;020-89176498	餐饮服务;外国餐厅;日本料理	050202	113.370184	23.102533	日式料理
655	114.175828,22.312912	旺角西洋菜街2號-2F	油尖旺区	香港特别行政区	B073C0QSD9	[]	金太郎(西洋菜南街)	香港特别行政区	00852-21165123	餐饮服务;外国餐厅;日本料理	050202	114.175828	22.312912	日式料理
656	114.409126,23.073754	麦兴路6-3号	惠城区	惠州市	B02F00PZG3	[]	稻田盛	广东省	[]	餐饮服务;外国餐厅;日本料理	050202	114.409126	23.073754	日式料理
657	118.093421,24.466934	禾祥西路267号之24号	思明区	厦门市	B02500108C	[]	松鹤岛自助料理(繁荣店)	福建省	0592-2205592;0592-2205593;13606050296	餐饮服务;外国餐厅;日本料理	050202	118.093421	24.466934	日式料理
658	121.473587,31.236412	西藏中路555号雅居乐万豪2层(近人民广场)	黄浦区	上海市	B00156FO1E	[]	Inagiku稻菊日本餐厅	上海市	021-23129717;021-23129888	餐饮服务;外国餐厅;日本料理	050202	121.473587	31.236412	日式料理
659	121.420860,31.255814	铜川路50号上海明捷万丽酒店1层	普陀区	上海市	B00156EEOQ	[]	柚日式料理	上海市	021-22195888	餐饮服务;外国餐厅;日本料理	050202	121.420860	31.255814	日式料理
660	121.529012,31.223151	东方路899中国煤炭大厦2层北区	浦东新区	上海市	B00155HALQ	[]	柚子日本料理(向城路)	上海市	021-58306877;021-58355082	餐饮服务;外国餐厅;日本料理	050202	121.529012	31.223151	日式料理
661	121.461317,31.232634	北京西路691号(近石门二路)	静安区	上海市	B001556CYH	[]	味处玉房	上海市	021-62723963	餐饮服务;外国餐厅;日本料理	050202	121.461317	31.232634	日式料理
662	116.488055,39.918965	东四环中路39号华业国际中心A座	朝阳区	北京市	B000A87FD5	[]	久和(慈云寺店)	北京市	010-85711660	餐饮服务;外国餐厅;日本料理	050202	116.488055	39.918965	日式料理
663	116.369645,39.961308	新街口外大街19号北京师范大学东门	海淀区	北京市	B000A854AM	[]	一心日本料理(北师大店)	北京市	010-58809785	餐饮服务;外国餐厅;日本料理	050202	116.369645	39.961308	日式料理
664	120.877365,32.003762	青年东路98-6号	崇川区	南通市	B0201083IN	[]	柠檬日本料理铁板烧(青年东路店)	江苏省	0513-81555219;0513-85239977	餐饮服务;外国餐厅;日本料理	050202	120.877365	32.003762	日式料理
665	121.558206,38.874290	中山路688号辰熙购物广场4层	沙河口区	大连市	B019B0C2GP	[]	红叶日本料理(黑石礁店)	辽宁省	0411-39705999;0411-39705988	餐饮服务;外国餐厅;日本料理	050202	121.558206	38.874290	日式料理
666	114.269351,30.579963	解放大道686世贸广场7层	江汉区	武汉市	B001B0I7Q1	[]	仓桥家日式料理(世贸广场)	湖北省	027-85449871	餐饮服务;外国餐厅;日本料理	050202	114.269351	30.579963	日式料理
667	121.456139,31.214182	汾阳路3号2号楼4层	徐汇区	上海市	B00156TJOR	[]	松户	上海市	[]	餐饮服务;外国餐厅;日本料理	050202	121.456139	31.214182	日式料理
668	121.463299,31.208954	绍兴路21号1室	黄浦区	上海市	B00154DGZ9	[]	日本料理(绍兴路)	上海市	[]	餐饮服务;外国餐厅;日本料理	050202	121.463299	31.208954	日式料理
669	110.339661,20.000394	龙昆南路76号金霖花园25栋别墅	琼山区	海口市	B03820OKDP	[]	鱼生一品堂	海南省	0898-66892668;13907558222	餐饮服务;外国餐厅;日本料理	050202	110.339661	20.000394	日式料理
670	117.685287,39.036958	第三大街6-10号	滨海新区	天津市	B00160D432	[]	清太郎(开发区店)	天津市	022-65299522	餐饮服务;外国餐厅;日本料理	050202	117.685287	39.036958	日式料理
671	121.707940,31.184486	绣川路998号皇廷国际大酒店1层(近川沙站)	浦东新区	上海市	B00156FMLV	[]	一番屋(川沙店)	上海市	021-50509512;13167290668	餐饮服务;外国餐厅;日本料理	050202	121.707940	31.184486	日式料理
672	113.254649,23.130069	人民北路833号越富广场4层	越秀区	广州市	B00141JO96	[]	秋葵寿司料理(越富广场店)	广东省	020-81083966	餐饮服务;外国餐厅;日本料理	050202	113.254649	23.130069	日式料理
673	113.325288,23.142719	天河北路230号中信广场后街17号	天河区	广州市	B00141J5X2	[]	东渡铁板烧自助餐(中信广场店)	广东省	020-38771862	餐饮服务;外国餐厅;日本料理	050202	113.325288	23.142719	日式料理
674	113.966797,22.371085	屯门美乐花园43及57号铺(蝴蝶邨对面)	屯门区	香港特别行政区	B073C02UAP	[]	山葵	香港特别行政区	00852-24412100	餐饮服务;外国餐厅;日本料理	050202	113.966797	22.371085	日式料理
675	110.302268,25.268442	穿山路42号桂山大酒店1楼	七星区	桂林市	B030507QHV	[]	千鹤日本料理(穿山路店)	广西壮族自治区	0773-5882285	餐饮服务;外国餐厅;日本料理	050202	110.302268	25.268442	日式料理
676	108.370100,22.818449	金湖路63号金源CBD现代城2层	青秀区	南宁市	B0303055GZ	[]	稻之源寿司料理(金湖路店)	广西壮族自治区	0771-5553667	餐饮服务;外国餐厅;日本料理	050202	108.370100	22.818449	日式料理
